Population at the beginning of the period across the territory of the Republic of Belarus
persons
        Ivye district;35 to 39 years of age;851
        Ivye district;40 to 44 years of age;1103
        Ivye district;45 to 49 years of age;1457
        Ivye district;50 to 54 years of age;1927
        Ivye district;55 to 59 years of age;1801
        Ivye district;60 to 64 years of age;1670
        Ivye district;65 to 69 years of age;1356
        Ivye district;70 to 74 years of age;914
        Ivye district;75 to 79 years of age;702
        Ivye district;80 and over;1229
        Korelichy district;0 to 4 years of age;571
        Korelichy district;By all age;17668
        Korelichy district;5 to 9 years of age;744
        Korelichy district;10 to 14 years of age;849
        Korelichy district;15 to 19 years of age;706
        Korelichy district;20 to 24 years of age;893
        Korelichy district;25 to 29 years of age;733
        Korelichy district;30 to 34 years of age;758
        Korelichy district;35 to 39 years of age;884
        Korelichy district;40 to 44 years of age;940
        Korelichy district;45 to 49 years of age;1085
        Korelichy district;50 to 54 years of age;1483
        Korelichy district;55 to 59 years of age;1733
        Korelichy district;60 to 64 years of age;1619
        Korelichy district;65 to 69 years of age;1462
        Korelichy district;70 to 74 years of age;1022
        Korelichy district;75 to 79 years of age;785
        Korelichy district;80 and over;1401
        Lida district;0 to 4 years of age;5490
        Lida district;By all age;131597
        Lida district;5 to 9 years of age;8207
        Lida district;10 to 14 years of age;8511
        Lida district;15 to 19 years of age;6784
        Lida district;20 to 24 years of age;7582
        Lida district;25 to 29 years of age;6948
        Lida district;30 to 34 years of age;8457
        Lida district;35 to 39 years of age;10302
        Lida district;40 to 44 years of age;9113
        Lida district;45 to 49 years of age;8620
        Lida district;50 to 54 years of age;8971
        Lida district;55 to 59 years of age;9967
        Lida district;60 to 64 years of age;10722
        Lida district;65 to 69 years of age;8436
        Lida district;70 to 74 years of age;5529
        Lida district;75 to 79 years of age;3617
        Lida district;80 and over;4341
        Mosty district;0 to 4 years of age;933
        Mosty district;By all age;24653
        Mosty district;5 to 9 years of age;1382
        Mosty district;10 to 14 years of age;1365
        Mosty district;15 to 19 years of age;848
        Mosty district;20 to 24 years of age;1002
        Mosty district;25 to 29 years of age;978
        Mosty district;30 to 34 years of age;1006
        Mosty district;35 to 39 years of age;1316
        Mosty district;40 to 44 years of age;1508
        Mosty district;45 to 49 years of age;1743
        Mosty district;50 to 54 years of age;2104
        Mosty district;55 to 59 years of age;2176
        Mosty district;60 to 64 years of age;2279
        Mosty district;65 to 69 years of age;2074
        Mosty district;70 to 74 years of age;1475
        Mosty district;75 to 79 years of age;964
        Mosty district;80 and over;1500
        Novogrudok district;0 to 4 years of age;1448
        Novogrudok district;By all age;40088
        Novogrudok district;5 to 9 years of age;2012
        Novogrudok district;10 to 14 years of age;2221
        Novogrudok district;15 to 19 years of age;2206
        Novogrudok district;20 to 24 years of age;1995
        Novogrudok district;25 to 29 years of age;1483
        Novogrudok district;30 to 34 years of age;1930
        Novogrudok district;35 to 39 years of age;2719
        Novogrudok district;40 to 44 years of age;2808
        Novogrudok district;45 to 49 years of age;2795
        Novogrudok district;50 to 54 years of age;3093
        Novogrudok district;55 to 59 years of age;3286
        Novogrudok district;60 to 64 years of age;3489
        Novogrudok district;65 to 69 years of age;2933
        Novogrudok district;70 to 74 years of age;1920
        Novogrudok district;75 to 79 years of age;1408
        Novogrudok district;80 and over;2342
        Ostrovets district;0 to 4 years of age;1402
        Ostrovets district;By all age;28500
        Ostrovets district;5 to 9 years of age;1797
        Ostrovets district;10 to 14 years of age;1772
        Ostrovets district;15 to 19 years of age;1017
        Ostrovets district;20 to 24 years of age;1413
        Ostrovets district;25 to 29 years of age;2212
        Ostrovets district;30 to 34 years of age;2353
        Ostrovets district;35 to 39 years of age;2383
        Ostrovets district;40 to 44 years of age;1953
        Ostrovets district;45 to 49 years of age;1801
        Ostrovets district;50 to 54 years of age;1958
        Ostrovets district;55 to 59 years of age;1985
        Ostrovets district;60 to 64 years of age;2018
        Ostrovets district;65 to 69 years of age;1495
        Ostrovets district;70 to 74 years of age;1051
        Ostrovets district;75 to 79 years of age;730
        Ostrovets district;80 and over;1160
        Oshmyany district;0 to 4 years of age;1379
        Oshmyany district;By all age;28771
        Oshmyany district;5 to 9 years of age;1791
        Oshmyany district;10 to 14 years of age;2030
        Oshmyany district;15 to 19 years of age;1494
        Oshmyany district;20 to 24 years of age;1368
        Oshmyany district;25 to 29 years of age;1502
        Oshmyany district;30 to 34 years of age;1689
        Oshmyany district;35 to 39 years of age;2112
        Oshmyany district;40 to 44 years of age;1926
        Oshmyany district;45 to 49 years of age;1972
        Oshmyany district;50 to 54 years of age;2277
        Oshmyany district;55 to 59 years of age;2143
        Oshmyany district;60 to 64 years of age;2216
        Oshmyany district;65 to 69 years of age;1637
        Oshmyany district;70 to 74 years of age;1230
        Oshmyany district;75 to 79 years of age;811
        Oshmyany district;80 and over;1194
        Svisloch district;0 to 4 years of age;405
        Svisloch district;By all age;12230
        Svisloch district;5 to 9 years of age;479
        Svisloch district;10 to 14 years of age;565
        Svisloch district;15 to 19 years of age;341
        Svisloch district;20 to 24 years of age;450
        Svisloch district;25 to 29 years of age;317
        Svisloch district;30 to 34 years of age;334
        Svisloch district;35 to 39 years of age;545
        Svisloch district;40 to 44 years of age;680
        Svisloch district;45 to 49 years of age;898
        Svisloch district;50 to 54 years of age;1106
        Svisloch district;55 to 59 years of age;1108
        Svisloch district;60 to 64 years of age;1285
        Svisloch district;65 to 69 years of age;1194
        Svisloch district;70 to 74 years of age;900
        Svisloch district;75 to 79 years of age;681
        Svisloch district;80 and over;942
        Slonim district;0 to 4 years of age;2364
        Slonim district;By all age;59900
        Slonim district;5 to 9 years of age;3539
        Slonim district;10 to 14 years of age;3888
        Slonim district;15 to 19 years of age;3464
        Slonim district;20 to 24 years of age;2893
        Slonim district;25 to 29 years of age;3345
        Slonim district;30 to 34 years of age;3361
        Slonim district;35 to 39 years of age;4045
        Slonim district;40 to 44 years of age;4150
        Slonim district;45 to 49 years of age;3900
        Slonim district;50 to 54 years of age;3906
        Slonim district;55 to 59 years of age;4633
        Slonim district;60 to 64 years of age;4908
        Slonim district;65 to 69 years of age;4274
        Slonim district;70 to 74 years of age;2993
        Slonim district;75 to 79 years of age;1832
        Slonim district;80 and over;2405
        Smorgon district;0 to 4 years of age;2034
        Smorgon district;By all age;47776
        Smorgon district;5 to 9 years of age;2891
        Smorgon district;10 to 14 years of age;3314
        Smorgon district;15 to 19 years of age;1665
        Smorgon district;20 to 24 years of age;1965
        Smorgon district;25 to 29 years of age;2014
        Smorgon district;30 to 34 years of age;2863
        Smorgon district;35 to 39 years of age;3922
        Smorgon district;40 to 44 years of age;3567
        Smorgon district;45 to 49 years of age;3110
        Smorgon district;50 to 54 years of age;3321
        Smorgon district;55 to 59 years of age;3888
        Smorgon district;60 to 64 years of age;4345
        Smorgon district;65 to 69 years of age;3409
        Smorgon district;70 to 74 years of age;2290
        Smorgon district;75 to 79 years of age;1404
        Smorgon district;80 and over;1774
        Shchuchin district;0 to 4 years of age;1219
        Shchuchin district;By all age;30824
        Shchuchin district;5 to 9 years of age;1524
        Shchuchin district;10 to 14 years of age;1663
        Shchuchin district;15 to 19 years of age;1069
        Shchuchin district;20 to 24 years of age;1315
        Shchuchin district;25 to 29 years of age;1165
        Shchuchin district;30 to 34 years of age;1367
        Shchuchin district;35 to 39 years of age;1683
        Shchuchin district;40 to 44 years of age;1866
        Shchuchin district;45 to 49 years of age;2262
        Shchuchin district;50 to 54 years of age;2785
        Shchuchin district;55 to 59 years of age;2633
        Shchuchin district;60 to 64 years of age;2640
        Shchuchin district;65 to 69 years of age;2488
        Shchuchin district;70 to 74 years of age;1786
        Shchuchin district;75 to 79 years of age;1452
        Shchuchin district;80 and over;1907
        Grodno, city of;0 to 4 years of age;15846
        Grodno, city of;By all age;363718
        Grodno, city of;5 to 9 years of age;24466
        Grodno, city of;10 to 14 years of age;24785
        Grodno, city of;15 to 19 years of age;27463
        Grodno, city of;20 to 24 years of age;23060
        Grodno, city of;25 to 29 years of age;17540
        Grodno, city of;30 to 34 years of age;24841
        Grodno, city of;35 to 39 years of age;34066
        Grodno, city of;40 to 44 years of age;31279
        Grodno, city of;45 to 49 years of age;23886
        Grodno, city of;50 to 54 years of age;21487
        Grodno, city of;55 to 59 years of age;17525
        Grodno, city of;60 to 64 years of age;19893
        Grodno, city of;65 to 69 years of age;20864
        Grodno, city of;70 to 74 years of age;15089
        Grodno, city of;75 to 79 years of age;10819
        Grodno, city of;80 and over;10809
    Minsk city;0 to 4 years of age;65284
    Minsk city;By all age;1996730
    Minsk city;5 to 9 years of age;106378
    Minsk city;10 to 14 years of age;116112
    Minsk city;15 to 19 years of age;132964
    Minsk city;20 to 24 years of age;112036
    Minsk city;25 to 29 years of age;102650
    Minsk city;30 to 34 years of age;159519
    Minsk city;35 to 39 years of age;198438
    Minsk city;40 to 44 years of age;180738
    Minsk city;45 to 49 years of age;142489
    Minsk city;50 to 54 years of age;117893
    Minsk city;55 to 59 years of age;103234
    Minsk city;60 to 64 years of age;127776
    Minsk city;65 to 69 years of age;116866
    Minsk city;70 to 74 years of age;91532
    Minsk city;75 to 79 years of age;60172
    Minsk city;80 and over;62649
    Minsk region;0 to 4 years of age;60222
    Minsk region;By all age;1456357
    Minsk region;5 to 9 years of age;85770
    Minsk region;10 to 14 years of age;92569
    Minsk region;15 to 19 years of age;70272
    Minsk region;20 to 24 years of age;71476
    Minsk region;25 to 29 years of age;75024
    Minsk region;30 to 34 years of age;95329
    Minsk region;35 to 39 years of age;123459
    Minsk region;40 to 44 years of age;117279
    Minsk region;45 to 49 years of age;102678
    Minsk region;50 to 54 years of age;99027
    Minsk region;55 to 59 years of age;97913
    Minsk region;60 to 64 years of age;111230
    Minsk region;65 to 69 years of age;97630
    Minsk region;70 to 74 years of age;65358
    Minsk region;75 to 79 years of age;40645
    Minsk region;80 and over;50476
        Berezino district;0 to 4 years of age;981
        Berezino district;By all age;21156
        Berezino district;5 to 9 years of age;1099
        Berezino district;10 to 14 years of age;1233
        Berezino district;15 to 19 years of age;636
        Berezino district;20 to 24 years of age;965
        Berezino district;25 to 29 years of age;947
        Berezino district;30 to 34 years of age;1123
        Berezino district;35 to 39 years of age;1408
        Berezino district;40 to 44 years of age;1483
        Berezino district;45 to 49 years of age;1447
        Berezino district;50 to 54 years of age;1615
        Berezino district;55 to 59 years of age;1767
        Berezino district;60 to 64 years of age;1946
        Berezino district;65 to 69 years of age;1704
        Berezino district;70 to 74 years of age;1067
        Berezino district;75 to 79 years of age;679
        Berezino district;80 and over;1056
        Borisov district;0 to 4 years of age;6419
        Borisov district;By all age;167032
        Borisov district;5 to 9 years of age;9311
        Borisov district;10 to 14 years of age;10118
        Borisov district;15 to 19 years of age;8348
        Borisov district;20 to 24 years of age;8766
        Borisov district;25 to 29 years of age;9746
        Borisov district;30 to 34 years of age;10971
        Borisov district;35 to 39 years of age;13677
        Borisov district;40 to 44 years of age;12816
        Borisov district;45 to 49 years of age;11495
        Borisov district;50 to 54 years of age;11158
        Borisov district;55 to 59 years of age;11605
        Borisov district;60 to 64 years of age;13961
        Borisov district;65 to 69 years of age;11081
        Borisov district;70 to 74 years of age;7780
        Borisov district;75 to 79 years of age;4573
        Borisov district;80 and over;5207
        Vileyka district;0 to 4 years of age;1631
        Vileyka district;By all age;45481
        Vileyka district;5 to 9 years of age;2179
        Vileyka district;10 to 14 years of age;2344
        Vileyka district;15 to 19 years of age;2195
        Vileyka district;20 to 24 years of age;2190
        Vileyka district;25 to 29 years of age;2214
        Vileyka district;30 to 34 years of age;2540
        Vileyka district;35 to 39 years of age;3186
        Vileyka district;40 to 44 years of age;3035
        Vileyka district;45 to 49 years of age;3100
        Vileyka district;50 to 54 years of age;3287
        Vileyka district;55 to 59 years of age;3490
        Vileyka district;60 to 64 years of age;4326
        Vileyka district;65 to 69 years of age;3652
        Vileyka district;70 to 74 years of age;2503
        Vileyka district;75 to 79 years of age;1552
        Vileyka district;80 and over;2057
        Volozhin district;0 to 4 years of age;1253
        Volozhin district;By all age;33270
        Volozhin district;5 to 9 years of age;1734
        Volozhin district;10 to 14 years of age;1813
        Volozhin district;15 to 19 years of age;1330
        Volozhin district;20 to 24 years of age;1549
        Volozhin district;25 to 29 years of age;1750
        Volozhin district;30 to 34 years of age;1897
        Volozhin district;35 to 39 years of age;2315
        Volozhin district;40 to 44 years of age;2156
        Volozhin district;45 to 49 years of age;2338
        Volozhin district;50 to 54 years of age;2541
        Volozhin district;55 to 59 years of age;2619
        Volozhin district;60 to 64 years of age;2683
        Volozhin district;65 to 69 years of age;2440
        Volozhin district;70 to 74 years of age;1660
        Volozhin district;75 to 79 years of age;1223
        Volozhin district;80 and over;1969
        Dzerzhinsk district;0 to 4 years of age;3145
        Dzerzhinsk district;By all age;70702
        Dzerzhinsk district;5 to 9 years of age;4572
        Dzerzhinsk district;10 to 14 years of age;4895
        Dzerzhinsk district;15 to 19 years of age;3315
        Dzerzhinsk district;20 to 24 years of age;3462
        Dzerzhinsk district;25 to 29 years of age;3778
        Dzerzhinsk district;30 to 34 years of age;4997
        Dzerzhinsk district;35 to 39 years of age;6856
        Dzerzhinsk district;40 to 44 years of age;6345
        Dzerzhinsk district;45 to 49 years of age;4941
        Dzerzhinsk district;50 to 54 years of age;4376
        Dzerzhinsk district;55 to 59 years of age;4173
        Dzerzhinsk district;60 to 64 years of age;4627
        Dzerzhinsk district;65 to 69 years of age;4324
        Dzerzhinsk district;70 to 74 years of age;3001
        Dzerzhinsk district;75 to 79 years of age;1819
        Dzerzhinsk district;80 and over;2076
        Kletsk district;0 to 4 years of age;1043
        Kletsk district;By all age;25180
        Kletsk district;5 to 9 years of age;1217
        Kletsk district;10 to 14 years of age;1366
        Kletsk district;15 to 19 years of age;892
        Kletsk district;20 to 24 years of age;1134
        Kletsk district;25 to 29 years of age;1084
        Kletsk district;30 to 34 years of age;1225
        Kletsk district;35 to 39 years of age;1570
        Kletsk district;40 to 44 years of age;1650
        Kletsk district;45 to 49 years of age;1760
        Kletsk district;50 to 54 years of age;2035
        Kletsk district;55 to 59 years of age;2245
        Kletsk district;60 to 64 years of age;2409
        Kletsk district;65 to 69 years of age;2066
        Kletsk district;70 to 74 years of age;1361
        Kletsk district;75 to 79 years of age;914
        Kletsk district;80 and over;1209
        Kopyl district;0 to 4 years of age;999
        Kopyl district;By all age;26067
        Kopyl district;5 to 9 years of age;1237
        Kopyl district;10 to 14 years of age;1292
        Kopyl district;15 to 19 years of age;1299
        Kopyl district;20 to 24 years of age;1250
        Kopyl district;25 to 29 years of age;1030
        Kopyl district;30 to 34 years of age;1211
        Kopyl district;35 to 39 years of age;1672
        Kopyl district;40 to 44 years of age;1570
        Kopyl district;45 to 49 years of age;1708
        Kopyl district;50 to 54 years of age;1884
        Kopyl district;55 to 59 years of age;2233
        Kopyl district;60 to 64 years of age;2486
        Kopyl district;65 to 69 years of age;2263
        Kopyl district;70 to 74 years of age;1377
        Kopyl district;75 to 79 years of age;901
        Kopyl district;80 and over;1655
        Krupki district;0 to 4 years of age;879
        Krupki district;By all age;21346
        Krupki district;5 to 9 years of age;1078
        Krupki district;10 to 14 years of age;1175
        Krupki district;15 to 19 years of age;751
        Krupki district;20 to 24 years of age;964
        Krupki district;25 to 29 years of age;998
        Krupki district;30 to 34 years of age;1035
        Krupki district;35 to 39 years of age;1355
        Krupki district;40 to 44 years of age;1423
        Krupki district;45 to 49 years of age;1480
        Krupki district;50 to 54 years of age;1685
        Krupki district;55 to 59 years of age;1839
        Krupki district;60 to 64 years of age;1879
        Krupki district;65 to 69 years of age;1813
        Krupki district;70 to 74 years of age;1083
        Krupki district;75 to 79 years of age;697
        Krupki district;80 and over;1212
        Logoysk district;0 to 4 years of age;1565
        Logoysk district;By all age;38384
        Logoysk district;5 to 9 years of age;2380
        Logoysk district;10 to 14 years of age;2402
        Logoysk district;15 to 19 years of age;1485
        Logoysk district;20 to 24 years of age;1694
        Logoysk district;25 to 29 years of age;1930
        Logoysk district;30 to 34 years of age;2709
        Logoysk district;35 to 39 years of age;3298
        Logoysk district;40 to 44 years of age;2832
        Logoysk district;45 to 49 years of age;2372
        Logoysk district;50 to 54 years of age;2607
        Logoysk district;55 to 59 years of age;2903
        Logoysk district;60 to 64 years of age;3120
        Logoysk district;65 to 69 years of age;2680
        Logoysk district;70 to 74 years of age;1739
        Logoysk district;75 to 79 years of age;996
        Logoysk district;80 and over;1672
        Lyuban district;0 to 4 years of age;1310
        Lyuban district;By all age;27987
        Lyuban district;5 to 9 years of age;1444
        Lyuban district;10 to 14 years of age;1622
        Lyuban district;15 to 19 years of age;1240
        Lyuban district;20 to 24 years of age;1359
        Lyuban district;25 to 29 years of age;1247
        Lyuban district;30 to 34 years of age;1412
        Lyuban district;35 to 39 years of age;1684
        Lyuban district;40 to 44 years of age;1810
        Lyuban district;45 to 49 years of age;2041
        Lyuban district;50 to 54 years of age;2268
        Lyuban district;55 to 59 years of age;2159
        Lyuban district;60 to 64 years of age;2398
        Lyuban district;65 to 69 years of age;2372
        Lyuban district;70 to 74 years of age;1515
        Lyuban district;75 to 79 years of age;917
        Lyuban district;80 and over;1189
        Minsk district;0 to 4 years of age;11389
        Minsk district;By all age;279989
        Minsk district;5 to 9 years of age;18314
        Minsk district;10 to 14 years of age;20369
        Minsk district;15 to 19 years of age;15877
        Minsk district;20 to 24 years of age;13448
        Minsk district;25 to 29 years of age;14217
        Minsk district;30 to 34 years of age;20877
        Minsk district;35 to 39 years of age;29593
        Minsk district;40 to 44 years of age;29114
        Minsk district;45 to 49 years of age;22306
        Minsk district;50 to 54 years of age;17541
        Minsk district;55 to 59 years of age;14349
        Minsk district;60 to 64 years of age;15686
        Minsk district;65 to 69 years of age;14392
        Minsk district;70 to 74 years of age;10061
        Minsk district;75 to 79 years of age;6019
        Minsk district;80 and over;6437
        Molodechno district;0 to 4 years of age;5286
        Molodechno district;By all age;127622
        Molodechno district;5 to 9 years of age;7573
        Molodechno district;10 to 14 years of age;8218
        Molodechno district;15 to 19 years of age;7205
        Molodechno district;20 to 24 years of age;6315
        Molodechno district;25 to 29 years of age;6363
        Molodechno district;30 to 34 years of age;8530
        Molodechno district;35 to 39 years of age;10375
        Molodechno district;40 to 44 years of age;9463
        Molodechno district;45 to 49 years of age;8924
        Molodechno district;50 to 54 years of age;8847
        Molodechno district;55 to 59 years of age;8716
        Molodechno district;60 to 64 years of age;9224
        Molodechno district;65 to 69 years of age;8459
        Molodechno district;70 to 74 years of age;5970
        Molodechno district;75 to 79 years of age;3939
        Molodechno district;80 and over;4215
        Miadel district;0 to 4 years of age;813
        Miadel district;By all age;23825
        Miadel district;5 to 9 years of age;1097
        Miadel district;10 to 14 years of age;1220
        Miadel district;15 to 19 years of age;775
        Miadel district;20 to 24 years of age;1081
        Miadel district;25 to 29 years of age;1118
        Miadel district;30 to 34 years of age;1297
        Miadel district;35 to 39 years of age;1531
        Miadel district;40 to 44 years of age;1540
        Miadel district;45 to 49 years of age;1629
        Miadel district;50 to 54 years of age;1968
        Miadel district;55 to 59 years of age;2041
        Miadel district;60 to 64 years of age;2199
        Miadel district;65 to 69 years of age;1943
        Miadel district;70 to 74 years of age;1341
        Miadel district;75 to 79 years of age;960
        Miadel district;80 and over;1272
        Nesvizh district;0 to 4 years of age;1742
        Nesvizh district;By all age;38350
        Nesvizh district;5 to 9 years of age;2350
        Nesvizh district;10 to 14 years of age;2478
        Nesvizh district;15 to 19 years of age;1820
        Nesvizh district;20 to 24 years of age;1845
        Nesvizh district;25 to 29 years of age;1900
        Nesvizh district;30 to 34 years of age;2247
        Nesvizh district;35 to 39 years of age;2920
        Nesvizh district;40 to 44 years of age;2772
        Nesvizh district;45 to 49 years of age;2523
        Nesvizh district;50 to 54 years of age;2833
        Nesvizh district;55 to 59 years of age;2710
        Nesvizh district;60 to 64 years of age;2972
        Nesvizh district;65 to 69 years of age;2728
        Nesvizh district;70 to 74 years of age;1728
        Nesvizh district;75 to 79 years of age;1209
        Nesvizh district;80 and over;1573
        Pukhovichy district;0 to 4 years of age;2574
        Pukhovichy district;By all age;67081
        Pukhovichy district;5 to 9 years of age;3777
        Pukhovichy district;10 to 14 years of age;4093
        Pukhovichy district;15 to 19 years of age;3314
        Pukhovichy district;20 to 24 years of age;3096
        Pukhovichy district;25 to 29 years of age;3327
        Pukhovichy district;30 to 34 years of age;4181
        Pukhovichy district;35 to 39 years of age;5573
        Pukhovichy district;40 to 44 years of age;5410
        Pukhovichy district;45 to 49 years of age;4417
        Pukhovichy district;50 to 54 years of age;4075
        Pukhovichy district;55 to 59 years of age;4221
        Pukhovichy district;60 to 64 years of age;5556
        Pukhovichy district;65 to 69 years of age;5128
        Pukhovichy district;70 to 74 years of age;3454
        Pukhovichy district;75 to 79 years of age;2141
        Pukhovichy district;80 and over;2744
        Slutsk district;0 to 4 years of age;3724
        Slutsk district;By all age;84548
        Slutsk district;5 to 9 years of age;4768
        Slutsk district;10 to 14 years of age;4956
        Slutsk district;15 to 19 years of age;3762
        Slutsk district;20 to 24 years of age;4701
        Slutsk district;25 to 29 years of age;4528
        Slutsk district;30 to 34 years of age;5202
        Slutsk district;35 to 39 years of age;6139
        Slutsk district;40 to 44 years of age;5776
        Slutsk district;45 to 49 years of age;5789
        Slutsk district;50 to 54 years of age;6102
        Slutsk district;55 to 59 years of age;6282
        Slutsk district;60 to 64 years of age;7076
        Slutsk district;65 to 69 years of age;6017
        Slutsk district;70 to 74 years of age;3912
        Slutsk district;75 to 79 years of age;2536
        Slutsk district;80 and over;3278
        Smolevichy district;0 to 4 years of age;2528
        Smolevichy district;By all age;56657
        Smolevichy district;5 to 9 years of age;3647
        Smolevichy district;10 to 14 years of age;3834
        Smolevichy district;15 to 19 years of age;2511
        Smolevichy district;20 to 24 years of age;2683
        Smolevichy district;25 to 29 years of age;2773
        Smolevichy district;30 to 34 years of age;3821
        Smolevichy district;35 to 39 years of age;5313
        Smolevichy district;40 to 44 years of age;5069
        Smolevichy district;45 to 49 years of age;3955
        Smolevichy district;50 to 54 years of age;3597
        Smolevichy district;55 to 59 years of age;3444
        Smolevichy district;60 to 64 years of age;3928
        Smolevichy district;65 to 69 years of age;3734
        Smolevichy district;70 to 74 years of age;2548
        Smolevichy district;75 to 79 years of age;1437
        Smolevichy district;80 and over;1835
        Soligorsk district;0 to 4 years of age;5595
        Soligorsk district;By all age;125406
        Soligorsk district;5 to 9 years of age;7839
        Soligorsk district;10 to 14 years of age;8268
        Soligorsk district;15 to 19 years of age;5356
        Soligorsk district;20 to 24 years of age;6392
        Soligorsk district;25 to 29 years of age;6962
        Soligorsk district;30 to 34 years of age;8690
        Soligorsk district;35 to 39 years of age;10417
        Soligorsk district;40 to 44 years of age;10047
        Soligorsk district;45 to 49 years of age;9011
        Soligorsk district;50 to 54 years of age;8943
        Soligorsk district;55 to 59 years of age;8351
        Soligorsk district;60 to 64 years of age;9670
        Soligorsk district;65 to 69 years of age;7940
        Soligorsk district;70 to 74 years of age;5170
        Soligorsk district;75 to 79 years of age;3430
        Soligorsk district;80 and over;3325
        Staryie Dorogi district;0 to 4 years of age;757
        Staryie Dorogi district;By all age;18783
        Staryie Dorogi district;5 to 9 years of age;975
        Staryie Dorogi district;10 to 14 years of age;1140
        Staryie Dorogi district;15 to 19 years of age;640
        Staryie Dorogi district;20 to 24 years of age;731
        Staryie Dorogi district;25 to 29 years of age;922
        Staryie Dorogi district;30 to 34 years of age;940
        Staryie Dorogi district;35 to 39 years of age;1333
        Staryie Dorogi district;40 to 44 years of age;1334
        Staryie Dorogi district;45 to 49 years of age;1404
        Staryie Dorogi district;50 to 54 years of age;1459
        Staryie Dorogi district;55 to 59 years of age;1458
        Staryie Dorogi district;60 to 64 years of age;1730
        Staryie Dorogi district;65 to 69 years of age;1485
        Staryie Dorogi district;70 to 74 years of age;1058
        Staryie Dorogi district;75 to 79 years of age;591
        Staryie Dorogi district;80 and over;826
        Stolbtsy district;0 to 4 years of age;1636
        Stolbtsy district;By all age;37185
        Stolbtsy district;5 to 9 years of age;2049
        Stolbtsy district;10 to 14 years of age;2256
        Stolbtsy district;15 to 19 years of age;1146
        Stolbtsy district;20 to 24 years of age;1849
        Stolbtsy district;25 to 29 years of age;1859
        Stolbtsy district;30 to 34 years of age;2238
        Stolbtsy district;35 to 39 years of age;2554
        Stolbtsy district;40 to 44 years of age;2393
        Stolbtsy district;45 to 49 years of age;2530
        Stolbtsy district;50 to 54 years of age;2823
        Stolbtsy district;55 to 59 years of age;3004
        Stolbtsy district;60 to 64 years of age;3186
        Stolbtsy district;65 to 69 years of age;2801
        Stolbtsy district;70 to 74 years of age;1821
        Stolbtsy district;75 to 79 years of age;1289
        Stolbtsy district;80 and over;1751
        Uzda district;0 to 4 years of age;973
        Uzda district;By all age;23627
        Uzda district;5 to 9 years of age;1349
        Uzda district;10 to 14 years of age;1456
        Uzda district;15 to 19 years of age;1107
        Uzda district;20 to 24 years of age;1047
        Uzda district;25 to 29 years of age;1122
        Uzda district;30 to 34 years of age;1339
        Uzda district;35 to 39 years of age;1809
        Uzda district;40 to 44 years of age;1739
        Uzda district;45 to 49 years of age;1495
        Uzda district;50 to 54 years of age;1525
        Uzda district;55 to 59 years of age;1763
        Uzda district;60 to 64 years of age;2033
        Uzda district;65 to 69 years of age;1915
        Uzda district;70 to 74 years of age;1196
        Uzda district;75 to 79 years of age;691
        Uzda district;80 and over;1068
        Cherven district;0 to 4 years of age;1331
        Cherven district;By all age;33325
        Cherven district;5 to 9 years of age;1738
        Cherven district;10 to 14 years of age;1810
        Cherven district;15 to 19 years of age;2169
        Cherven district;20 to 24 years of age;2081
        Cherven district;25 to 29 years of age;1621
        Cherven district;30 to 34 years of age;2050
        Cherven district;35 to 39 years of age;2473
        Cherven district;40 to 44 years of age;2325
        Cherven district;45 to 49 years of age;2118
        Cherven district;50 to 54 years of age;2194
        Cherven district;55 to 59 years of age;2328
        Cherven district;60 to 64 years of age;2686
        Cherven district;65 to 69 years of age;2469
        Cherven district;70 to 74 years of age;1552
        Cherven district;75 to 79 years of age;936
        Cherven district;80 and over;1444
        Zhodino, town of;0 to 4 years of age;2649
        Zhodino, town of;By all age;63354
        Zhodino, town of;5 to 9 years of age;4043
        Zhodino, town of;10 to 14 years of age;4211
        Zhodino, town of;15 to 19 years of age;3099
        Zhodino, town of;20 to 24 years of age;2874
        Zhodino, town of;25 to 29 years of age;3588
        Zhodino, town of;30 to 34 years of age;4797
        Zhodino, town of;35 to 39 years of age;6408
        Zhodino, town of;40 to 44 years of age;5177
        Zhodino, town of;45 to 49 years of age;3895
        Zhodino, town of;50 to 54 years of age;3664
        Zhodino, town of;55 to 59 years of age;4213
        Zhodino, town of;60 to 64 years of age;5449
        Zhodino, town of;65 to 69 years of age;4224
        Zhodino, town of;70 to 74 years of age;2461
        Zhodino, town of;75 to 79 years of age;1196
        Zhodino, town of;80 and over;1406
    Mogilev region;0 to 4 years of age;39869
    Mogilev region;By all age;971365
    Mogilev region;5 to 9 years of age;53729
    Mogilev region;10 to 14 years of age;59528
    Mogilev region;15 to 19 years of age;51716
    Mogilev region;20 to 24 years of age;46488
    Mogilev region;25 to 29 years of age;44882
    Mogilev region;30 to 34 years of age;58501
    Mogilev region;35 to 39 years of age;78295
    Mogilev region;40 to 44 years of age;78475
    Mogilev region;45 to 49 years of age;73502
    Mogilev region;50 to 54 years of age;68001
    Mogilev region;55 to 59 years of age;66151
    Mogilev region;60 to 64 years of age;72268
    Mogilev region;65 to 69 years of age;70696
    Mogilev region;70 to 74 years of age;51756
    Mogilev region;75 to 79 years of age;29247
    Mogilev region;80 and over;28261
        Belynichy district;0 to 4 years of age;736
        Belynichy district;By all age;17194
        Belynichy district;5 to 9 years of age;905
        Belynichy district;10 to 14 years of age;1095
        Belynichy district;15 to 19 years of age;499
