id,name,name_ru,name_be,name_en,name_latin,place,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,geometry,settlement_key
node/2994014680,Грудзінаўка,Грудиновка,Грудзінаўка,,Grudzinauka,village,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.4724793 53.6341578),Грудиновка
node/243041869,Прыберажжа,Прибережье,Прыберажжа,,Pryberazhzha,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.4422475 53.6483665),Прибережье
node/243041865,Старая Мілееўка,Старая Милеевка,Старая Мілееўка,,Staraia Mileeuka,hamlet,Belarus,BY006,Mogilev,BY006017,Mogilev,POINT (30.4480097 53.6919571),Старая Милеевка
node/243041870,Бынава,Быново,Бынава,,Bynava,hamlet,Belarus,BY006,Mogilev,BY006017,Mogilev,POINT (30.478559 53.66787),Быново
node/243041855,Махава,Махово,Махава,,Makhava,village,Belarus,BY006,Mogilev,BY006017,Mogilev,POINT (30.5050324 53.7038418),Махово
node/243042515,Ліпец,Липец,Ліпец,,Lipets,hamlet,Belarus,BY006,Mogilev,BY006017,Mogilev,POINT (30.5387124 53.7119197),Липец
node/243042508,Запруддзе,Запрудье,Запруддзе,,Zapruddze,hamlet,Belarus,BY006,Mogilev,BY006017,Mogilev,POINT (30.5722368 53.6885294),Запрудье
node/243042505,Малы Асавец,Малый Осовец,Малы Асавец,,Maly Asavets,hamlet,Belarus,BY006,Mogilev,BY006017,Mogilev,POINT (30.555267 53.686985),Малый Осовец
node/243042524,Пусты Асавец,Пустой Осовец,Пусты Асавец,,Pusty Asavets,hamlet,Belarus,BY006,Mogilev,BY006017,Mogilev,POINT (30.561729 53.6665),Пустой Осовец
node/243042527,Красны Асавец,Красный Осовец,Красны Асавец,,Krasny Asavets,hamlet,Belarus,BY006,Mogilev,BY006017,Mogilev,POINT (30.576839 53.64101),Красный Осовец
node/243041866,Рыжкаўка,Рыжковка,Рыжкаўка,,Ryzhkauka,hamlet,Belarus,BY006,Mogilev,BY006017,Mogilev,POINT (30.51539 53.6483),Рыжковка
node/243042528,Бутрамееўка,Бутрамеевка,Бутрамееўка,,Butrameeuka,hamlet,Belarus,BY006,Mogilev,BY006017,Mogilev,POINT (30.548429 53.638859),Бутрамеевка
node/243042525,Давыдавічы,Давыдовичи,Давыдавічы,,Davydavichy,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.61941 53.624352),Давыдовичи
node/243042530,Лісічнік,Лисичник,Лісічнік,,Lisichnik,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,POINT (30.6315499 53.6544131),Лисичник
node/243042502,Бальшая Дубраўка,Большая Дубровка,Бальшая Дубраўка,,Bal'shaia Dubrauka,hamlet,Belarus,BY006,Mogilev,BY006017,Mogilev,POINT (30.6181719 53.6822079),Большая Дубровка
node/243042501,Баброва,Боброво,Баброва,Babrova,Babrova,hamlet,Belarus,BY006,Mogilev,BY006017,Mogilev,POINT (30.6121772 53.6831685),Боброво
node/243042503,Малая Дубраўка,Малая Дубровка,Малая Дубраўка,,Malaia Dubrauka,hamlet,Belarus,BY006,Mogilev,BY006017,Mogilev,POINT (30.5871773 53.6849729),Малая Дубровка
node/243042487,Бясчынне,Бесчинье,Бясчынне,,Biaschynne,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,POINT (30.61546 53.71199),Бесчинье
node/243042512,Кутня,Кутня,Кутня,,Kutnia,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,POINT (30.6296503 53.7055047),Кутня
node/243042498,Растаполле,Растополье,Растаполле,,Rastapolle,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,POINT (30.652095 53.6827696),Растополье
node/243042526,Ваўкавічы,Волковичи,Ваўкавічы,Vawkavichy,Vawkavichy,village,Belarus,BY006,Mogilev,BY006004,Chausy,POINT (30.67494 53.67534),Волковичи
node/243042504,Пабеда,Победа,Пабеда,,Pabeda,isolated_dwelling,Belarus,BY006,Mogilev,BY006004,Chausy,POINT (30.7013879 53.6803244),Победа
node/243045915,Астравы,Островы,Астравы,,Astravy,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,POINT (30.7136129 53.7015392),Островы
node/243042529,Александрова,Александрово,Александрова,,Aleksandrova,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,POINT (30.6723741 53.6528245),Александрово
node/243042531,Сутокі,Сутоки,Сутокі,,Sutoki,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,POINT (30.6766014 53.6433684),Сутоки
node/243042499,Малы Гразівец,Малый Грязивец,Малы Гразівец,,Maly Grazivets,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,POINT (30.6840813 53.6213064),Малый Грязивец
node/243045937,Гразівец,Грязивец,Гразівец,,Grazivets,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,POINT (30.7188 53.63156),Грязивец
node/243045929,Машэцкая Слабада,Машецкая Слобода,Машэцкая Слабада,,Mashetskaia Slabada,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,POINT (30.751249 53.571308),Машецкая Слобода
node/243042521,Чырвоная Паляна,Красная Поляна,Чырвоная Паляна,,Chyrvonaia Paliana,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,POINT (30.7029085 53.5819817),Красная Поляна
node/243042518,Боўкі,Бовки,Боўкі,,Bouki,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.65168 53.5471),Бовки
node/243042523,Трылесіна,Трилесино,Трылесіна,,Trylesina,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.5917122 53.5599559),Трилесино
node/243042517,Дабужа,Добужа,Дабужа,,Dabuzha,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.6019901 53.5348852),Добужа
node/243045931,Іванішчавічы,Иванищевичи,Іванішчавічы,,Ivanishchavichy,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,POINT (30.751249 53.547192),Иванищевичи
node/243042552,Хачынка,Хачинка,Хачынка,,Khachynka,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.602759 53.4545967),Хачинка
node/243046083,Рагі,Роги,Рагі,,Ragi,hamlet,Belarus,BY006,Mogilev,BY006021,Slavgorod,POINT (30.7246168 53.3629999),Роги
node/243042561,Вялікая Зімніца,Большая Зимница,Вялікая Зімніца,,Vialikaia Zimnitsa,village,Belarus,BY006,Mogilev,BY006021,Slavgorod,POINT (30.6244933 53.3291167),Большая Зимница
node/243042569,Віш,Вишь,Віш,,Vish,hamlet,Belarus,BY006,Mogilev,BY006021,Slavgorod,POINT (30.605616 53.34082),Вишь
node/243041830,Палянінавічы,Поляниновичи,Палянінавічы,,Palianinavichy,village,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.5169168 53.3776168),Поляниновичи
node/243042545,Анэліна,Онелино,Анэліна,,Anelina,hamlet,Belarus,BY006,Mogilev,BY006021,Slavgorod,POINT (30.5856146 53.3651218),Онелино
node/243042572,Зялёная Рошча,Зелёная Роща,Зялёная Рошча,,Zialionaia Roshcha,hamlet,Belarus,BY006,Mogilev,BY006021,Slavgorod,POINT (30.584221 53.354591),Зеленая Роща
node/243042568,Зацішша,Затишье,Зацішша,Zatsishsha,Zatsishsha,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.5582836 53.3468232),Затишье
node/243042533,Кругліца,Круглица,Кругліца,Kruhlitsa,Kruhlitsa,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.53847 53.35141),Круглица
node/243042571,Кулага,Кулага,Кулага,,Kulaga,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.53144 53.33742),Кулага
node/243041825,Забалотнае,Заболотное,Забалотнае,,Zabalotnae,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.5194398 53.3651788),Заболотное
node/243041835,Грамада,Громада,Грамада,,Gramada,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.48655 53.37029),Громада
node/243041832,Погаркі,Погорки,Погаркі,,Pogarki,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.4647035 53.3691337),Погорки
node/243041831,Трысціўка,Тристивка,Трысціўка,,Trystsiuka,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.5010132 53.3370259),Тристивка
node/243041837,Старое Сяло,Старое Село,Старое Сяло,Staroje Sialo,Staroje Sialo,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.4541377 53.3409637),Старое Село
node/243041833,Пралетарый,Пролетарий,Пралетарый,,Praletaryi,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.4408053 53.3825818),Пролетарий
node/243041839,Палкі,Палки,Палкі,,Palki,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.4984641 53.3925491),Палки
node/243041824,Усохі,Усохи,Усохі,,Usokhi,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.4424154 53.425982),Усохи
node/243041826,Ніканавічы,Никоновичи,Ніканавічы,,Nikanavichy,village,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.43222 53.44891),Никоновичи
node/243041820,Падгорʼе,Подгорье,Падгорʼе,,Padgor'e,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.4709769 53.4383881),Подгорье
node/243042550,Красная Слабада,Красная Слобода,Красная Слабада,,Krasnaia Slabada,village,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.5232537 53.4455803),Красная Слобода
node/243042555,Новы Свет,Новый Свет,Новы Свет,,Novy Svet,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.5429548 53.4559083),Новый Свет
node/243041883,Радзькаў,Радьков,Радзькаў,,Radz'kau,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.5160652 53.4875782),Радьков
node/243042556,Радзькава Слабада,Радькова Слобода,Радзькава Слабада,,Radz'kava Slabada,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.5384378 53.4914198),Радькова Слобода
node/243042553,Ліпаўка,Липовка,Ліпаўка,Lipawka,Lipawka,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.5602428 53.4812995),Липовка
node/243041882,Ухлясць,Ухлясть,Ухлясць,,Ukhliasts',hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.468113 53.5151284),Ухлясть
node/243041823,Старая Трасна,Старая Трасна,Старая Трасна,,Staraia Trasna,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.3493471 53.4491598),Старая Трасна
node/243043312,Прыбар,Прибор,Прыбар,,Prybar,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.3329869 53.4625598),Прибор
node/243043305,Заячэнне,Заяченье,Заячэнне,,Zaiachenne,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.26854 53.43922),Заяченье
node/243043315,Камсамольскі,Комсомольский,Камсамольскі,,Kamsamol'ski,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.2592134 53.4452786),Комсомольский
node/243043308,Ірдзіца,Ирдица,Ірдзіца,,Irdzitsa,hamlet,Belarus,BY006,Mogilev,BY006003,Byhov,POINT (30.269346 53.4517322),Ирдица
node/243045618,Лебядзёўка,Лебедёвка,Лебядзёўка,,Lebiadziouka,hamlet,Belarus,BY002,Gomel,BY002004,Dobrush,POINT (31.4366601 52.2682637),Лебедевка
node/243045641,Перарост,Перерост,Перарост,,Perarost,village,Belarus,BY002,Gomel,BY002004,Dobrush,POINT (31.466988 52.301552),Перерост
node/243045642,Агародня Гомельская,Огородня Гомельская,Агародня Гомельская,,Agarodnia Gomel'skaia,hamlet,Belarus,BY002,Gomel,BY002004,Dobrush,POINT (31.548038 52.323727),Огородня Гомельская
node/243045644,Агародня Кузьмініцкая,Огородня Кузьминичская,Агародня Кузьмініцкая,,Agarodnia Kuz'minitskaia,hamlet,Belarus,BY002,Gomel,BY002004,Dobrush,POINT (31.555647 52.31953),Огородня Кузьминичская
node/243045643,Карма,Корма,Карма,,Karma,village,Belarus,BY002,Gomel,BY002004,Dobrush,POINT (31.509876 52.344311),Корма
node/243045637,Ясенкі,Ясенки,Ясенкі,,Iasenki,hamlet,Belarus,BY002,Gomel,BY002004,Dobrush,POINT (31.42914 52.343842),Ясенки
node/243045633,Майскі,Майский,Майскі,,Maiski,hamlet,Belarus,BY002,Gomel,BY002004,Dobrush,POINT (31.4402945 52.3543642),Майский
node/243045638,Высакаполле,Высокополье,Высакаполле,,Vysakapolle,hamlet,Belarus,BY002,Gomel,BY002004,Dobrush,POINT (31.4493047 52.3562653),Высокополье
node/243044554,Ігаўка,Иговка,Ігаўка,,Igauka,village,Belarus,BY002,Gomel,BY002004,Dobrush,POINT (31.415409 52.351311),Иговка
node/3453945821,Крупец,Крупец,Крупец,,Krupets,village,Belarus,BY002,Gomel,BY002004,Dobrush,POINT (31.3647418 52.3293299),Крупец
node/243044561,Жгунь,Жгунь,Жгунь,,Zhgun',village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.3188786 52.3365241),Жгунь
node/243044560,Лагуны,Логуны,Лагуны,,Laguny,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.2644177 52.3078441),Логуны
node/243044550,Первамайскі,Первомайский,Первамайскі,,Pervamaiski,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.281151 52.301136),Первомайский
node/243044555,Сямёнаўскі,Семёновский,Сямёнаўскі,,Siamionauski,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.2831937 52.2839561),Семеновский
node/243044558,Светлы,Светлый,Светлы,,Svetly,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.278355 52.288372),Светлый
node/243044580,Насовічы,Носовичи,Насовічы,,Nasovichy,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.263309 52.279469),Носовичи
node/243044546,Навадружаскі,Новодружеский,Навадружаскі,,Navadruzhaski,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.300985 52.29425),Новодружеский
node/243044573,Вербаў,Вербов,Вербаў,,Verbau,hamlet,Belarus,BY002,Gomel,BY002004,Dobrush,POINT (31.3668432 52.278268),Вербов
node/243044552,Чырвоны Курган,Красный Курган,Чырвоны Курган,,Chyrvony Kurgan,hamlet,Belarus,BY002,Gomel,BY002004,Dobrush,POINT (31.398069 52.282902),Красный Курган
node/243045647,Новы Мір,Новый Мир,Новы Мір,,Novy Mir,hamlet,Belarus,BY002,Gomel,BY002004,Dobrush,POINT (31.423841 52.273022),Новый Мир
node/243044574,Івакі,Иваки,Івакі,,Ivaki,village,Belarus,BY002,Gomel,BY002004,Dobrush,POINT (31.3515901 52.2684611),Иваки
node/243044572,Антонаў,Антонов,Антонаў,,Antonau,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.35876 52.23226),Антонов
node/243044579,Уць,Уть,Уць,,Uts',village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.382824 52.226391),Уть
node/243044569,Высокі Хутар,Высокий Хутор,Высокі Хутар,,Vysoki Khutar,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.38562 52.233551),Высокий Хутор
node/243044557,Прудоўка,Прудовка,Прудоўка,,Prudouka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.406595 52.23587),Прудовка
node/242979098,Церахоўка,Тереховка,Церахоўка,Tsyerakhowka,Tsyerakhowka,town,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.42356 52.21338),Тереховка
node/243044571,Стэп,Степь,Стэп,,Step,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.404203 52.203674),Степь
node/243044568,Зарадзвінне,Зарадвинье,Зарадзвінне,,Zaradzvinne,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.363562 52.212154),Зарадвинье
node/243044566,Іванполле,Иванполье,Іванполле,,Ivanpolle,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.33773 52.2153701),Иванполье
node/243044581,Гардуны,Гордуны,Гардуны,,Garduny,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.3227341 52.2317065),Гордуны
node/243044563,Надзежда,Надежда,Надзежда,,Nadzezhda,hamlet,Belarus,BY002,Gomel,BY002004,Dobrush,POINT (31.3092766 52.2598082),Надежда
node/243044578,Стараселле,Староселье,Стараселле,,Staraselle,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.262646 52.268799),Староселье
node/243044570,Красны Акцябр,Красный Октябрь,Красны Акцябр,,Krasny Aktsiabr,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.24649 52.255009),Красный Октябрь
node/243046402,Яромаўка,Ерёмовка,Яромаўка,,Iaromauka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.2441657 52.2504864),Еремовка
node/243046414,Кавалёў,Ковалёв,Кавалёў,,Kavaliou,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.195511 52.225491),Ковалев
node/243046408,Антонаўка,Антоновка,Антонаўка,Antonawka,Antonawka,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.2373696 52.2458601),Антоновка
node/243046418,Жураўлёўка,Журавлёвка,Жураўлёўка,,Zhurauliouka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.228359 52.193668),Журавлевка
node/243046409,Апалонаўка,Аполлоновка,Апалонаўка,,Apalonauka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.1926643 52.2119332),Аполлоновка
node/243046422,Грабаўка,Грабовка,Грабаўка,,Grabauka,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.1429174 52.188608),Грабовка
node/243046412,Баштан,Баштан,Баштан,,Bashtan,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.0977398 52.2164459),Баштан
node/243046406,Дубіно,Дубино,Дубіно,,Dubino,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.130449 52.23595),Дубино
node/243046407,Хутаранка,Хуторянка,Хутаранка,,Khutaranka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.151911 52.226681),Хуторянка
node/243046410,Пясочная Буда,Песочная Буда,Пясочная Буда,,Piasochnaia Buda,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.146935 52.243675),Песочная Буда
node/243046399,Рудня Прыбыткаўская,Рудня-Прибытковская,Рудня Прыбыткаўская,,Rudnia Prybytkauskaia,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.1377282 52.2825026),Рудня-Прибытковская
node/243046411,Дуянаўка,Дуяновка,Дуянаўка,,Duianauka,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.1870454 52.2807082),Дуяновка
node/243046400,Прыбыткі,Прибытки,Прыбыткі,,Prybytki,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.1739368 52.2917605),Прибытки
node/1933537109,Зябраўка,Зябровка,Зябраўка,,Ziabrauka,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.186319 52.294811),Зябровка
node/243046401,Будзілка,Будилка,Будзілка,,Budzilka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.199369 52.29166),Будилка
node/243046398,Чырвоная Гара,Красная Гора,Чырвоная Гара,,Chyrvonaia Gara,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.208019 52.285732),Красная Гора
node/243046403,Запрудоўка,Запрудовка,Запрудоўка,,Zaprudouka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.24136 52.271957),Запрудовка
node/243044970,Зарніца,Зарница,Зарніца,,Zarnitsa,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.217819 52.300671),Зарница
node/243044966,Граза,Гроза,Граза,,Graza,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.235022 52.31657),Гроза
node/243046396,Краснае Селішча,Красное Селище,Краснае Селішча,,Krasnae Selishcha,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.1951694 52.3120236),Красное Селище
node/243044965,Ваявода,Воевода,Ваявода,,Vaiavoda,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.212858 52.309978),Воевода
node/243046395,Зябраўка,Зябровка,Зябраўка,,Ziabrauka,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.18795 52.326771),Зябровка
node/243044556,Жгуна-Буда,Жгуно-Буда,Жгуна-Буда,,Zhguna-Buda,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.2560071 52.3538255),Жгуно-Буда
node/243046397,Кантакузаўка,Контакузовка,Кантакузаўка,,Kantakuzauka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.1218898 52.3203732),Контакузовка
node/243046394,Каранёўка,Коренёвка,Каранёўка,,Karaniouka,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.111139 52.3526),Кореневка
node/243046796,Цагельня,Цагельня,Цагельня,,Tsagel'nia,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.05337 52.312351),Цагельня
node/243046405,Клімаўка,Климовка,Клімаўка,,Klimauka,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.087297 52.291119),Климовка
node/243046404,Каравышань,Каравышень,Каравышань,,Karavyshan',hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.06736 52.286419),Каравышень
node/243046773,Калініна,Калинино,Калініна,Kalinina,Kalinina,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.0422002 52.2719426),Калинино
node/243046786,Куты,Куты,Куты,,Kuty,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.00445 52.295349),Куты
node/243046788,Сож,Сож,Сож,,Sozh,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.0037348 52.2836977),Сож
node/5139819229,Васільеўка,Васильевка,Васільеўка,,Vasil'euka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.9853395 52.2768884),Васильевка
node/243046778,Новая Бухалаўка,Новая Бухаловка,Новая Бухалаўка,,Novaia Bukhalauka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.9632479 52.2851625),Новая Бухаловка
node/243046783,Старая Бухалаўка,Старая Бухаловка,Старая Бухалаўка,,Staraia Bukhalauka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.944579 52.2724351),Старая Бухаловка
node/9207683611,Скіток,Скиток,Скіток,,Skitok,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.9338697 52.293226),Скиток
node/243046790,Барэц,Борец,Барэц,Barets,Barets,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.951818 52.299118),Борец
node/243046791,Чонкі,Чёнки,Чонкі,,Chonki,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.9784491 52.3517123),Ченки
node/243046784,Сеўрукі,Севруки,Сеўрукі,,Seuruki,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.990511 52.363167),Севруки
node/243046785,Паляна,Поляна,Паляна,,Paliana,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.981365 52.365459),Поляна
node/243046789,Бабовічы,Бобовичи,Бабовічы,,Babovichy,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.911489 52.337662),Бобовичи
node/243046213,Цыкуны,Цыкуны,Цыкуны,,Tsykuny,hamlet,Belarus,BY002,Gomel,BY002016,Rechitsa,POINT (30.7964859 52.3320027),Цыкуны
node/243046214,Мірны,Мирный,Мірны,,Mirny,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.795019 52.29887),Мирный
node/243046212,Стукачоўка,Стукачёвка,Стукачоўка,,Stukachouka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.791759 52.28651),Стукачевка
node/243046217,Карналін,Карналин,Карналін,,Karnalin,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.76026 52.275688),Карналин
node/243046779,Скіток,Скиток,Скіток,,Skitok,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.916824 52.284248),Скиток
node/243046215,Чкалава,Чкалово,Чкалава,,Chkalava,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.883511 52.28059),Чкалово
node/243046770,Высокая Грыва,Высокая Грива,Высокая Грыва,,Vysokaia Gryva,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.92112 52.261154),Высокая Грива
node/243046219,Старыя Дзятлавічы,Старые Дятловичи,Старыя Дзятлавічы,,Staryia Dziatlavichy,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.8641697 52.2302903),Старые Дятловичи
node/243046216,Міхалькі,Михальки,Міхалькі,,Mikhal'ki,village,Belarus,BY002,Gomel,BY002016,Rechitsa,POINT (30.78278 52.249947),Михальки
node/243046218,Межы,Межи,Межы,,Mezhy,hamlet,Belarus,BY002,Gomel,BY002016,Rechitsa,POINT (30.754402 52.222576),Межи
node/243046759,Новыя Дзятлавічы,Новые Дятловичи,Новыя Дзятлавічы,,Novyia Dziatlavichy,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.9148235 52.1877471),Новые Дятловичи
node/243046767,Церуха,Терюха,Церуха,,Tserukha,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.992493 52.201603),Терюха
node/243046775,Асавіно,Осовино,Асавіно,,Asavino,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.001476 52.218334),Осовино
node/243046774,Новыя Цярэшкавічы,Новые Терешковичи,Новыя Цярэшкавічы,,Novyia Tsiareshkavichy,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.946426 52.222706),Новые Терешковичи
node/243046772,Цярэшкавічы,Терешковичи,Цярэшкавічы,,Tsiareshkavichy,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.9481151 52.254694),Терешковичи
node/243046768,Прыстараны,Пристороны,Прыстараны,,Prystarany,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.989191 52.2686),Пристороны
node/243046771,Альхоўка,Ольховка,Альхоўка,,Al'khouka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (30.98196 52.242561),Ольховка
node/243046781,Арленск,Орленск,Арленск,,Arlensk,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.006081 52.255951),Орленск
node/243046782,Каралін,Каролин,Каралін,,Karalin,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.0613555 52.2006397),Каролин
node/243046776,Кустарны,Кустарный,Кустарны,,Kustarny,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.042051 52.214611),Кустарный
node/243046762,Шутаўка,Шутовка,Шутаўка,,Shutauka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.0218066 52.2049999),Шутовка
node/243046777,Епіфань,Епифань,Епіфань,,Epifan',hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.0470966 52.1937641),Епифань
node/243046763,Краўцоўка,Кравцовка,Краўцоўка,,Krautsouka,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.04874 52.111069),Кравцовка
node/243046421,Дзікалаўка,Диколовка,Дзікалаўка,,Dzikalauka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.074717 52.114513),Диколовка
node/243046756,Сямёнаўка,Семёновка,Сямёнаўка,,Siamionauka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.0229844 52.0877694),Семеновка
